2023-05-03 09:10:22,975 INFO [main] org.apache.nifi.NiFi Launching NiFi...
2023-05-03 09:10:23,231 INFO [main] o.a.nifi.properties.NiFiPropertiesLoader Loading Application Properties [/opt/nifi/nifi-current/./conf/nifi.properties]
2023-05-03 09:10:23,273 INFO [main] org.apache.nifi.NiFi Application Properties loaded [202]
2023-05-03 09:10:23,374 INFO [main] org.apache.nifi.BootstrapListener Started Bootstrap Listener, Listening for incoming requests on port 43661
2023-05-03 09:10:23,464 INFO [main] org.apache.nifi.BootstrapListener Successfully initiated communication with Bootstrap
2023-05-03 09:10:23,793 INFO [main] org.apache.nifi.nar.NarUnpacker Expanding 122 NAR files with all processors...
2023-05-03 09:10:46,309 INFO [main] org.apache.nifi.nar.NarUnpacker NAR loading process took 22522834391 nanoseconds (22 seconds).
2023-05-03 09:10:50,914 INFO [main] org.apache.nifi.nar.NarClassLoaders Loaded NAR file: /opt/nifi/nifi-current/./work/nar/extensions/nifi-jetty-bundle-1.18.0.nar-unpacked as class loader org.apache.nifi.nar.NarClassLoader[./work/nar/extensions/nifi-jetty-bundle-1.18.0.nar-unpacked]
2023-05-03 09:10:50,935 INFO [main] org.apache.nifi.nar.NarClassLoaders Loaded NAR file: /opt/nifi/nifi-current/./work/nar/framework/nifi-framework-nar-1.18.0.nar-unpacked as class loader org.apache.nifi.nar.NarClassLoader[./work/nar/framework/nifi-framework-nar-1.18.0.nar-unpacked]
2023-05-03 09:10:51,261 INFO [main] org.apache.nifi.nar.NarClassLoaders Loaded NAR file: /opt/nifi/nifi-current/./work/nar/extensions/nifi-stateless-nar-1.18.0.nar-unpacked as class loader org.apache.nifi.nar.NarClassLoader[./work/nar/extensions/nifi-stateless-nar-1.18.0.nar-unpacked]
2023-05-03 09:10:51,295 INFO [main] org.apache.nifi.nar.NarClassLoaders Loaded NAR file: /opt/nifi/nifi-current/./work/nar/extensions/nifi-update-attribute-nar-1.18.0.nar-unpacked as class loader org.apache.nifi.nar.NarClassLoader[./work/nar/extensions/nifi-update-attribute-nar-1.18.0.nar-unpacked]
